J02029.1	1992	0.00
J02029.1	1991	0.00
J02029.1	1990	0.00
J02029.1	1987	0.00
J02029.1	1984	0.00
J02029.1	1982	0.00
J02029.1	1981	0.00
J02029.1	1979	0.00
J02029.1	1978	0.00
J02029.1	1977	0.00
J02029.1	1976	0.00
J02029.1	1970	0.00
J02029.1	1969	0.00
J02029.1	1967	0.00
J02029.1	1962	0.00
J02029.1	1960	0.00
J02029.1	1958	0.00
J02029.1	1956	0.00
J02029.1	1955	0.00
J02029.1	1952	0.00
J02029.1	1947	0.00
J02029.1	1945	0.00
J02029.1	1942	0.00
J02029.1	1938	0.00
J02029.1	1933	0.00
J02029.1	1931	0.00
J02029.1	1925	0.00
J02029.1	1924	0.00
J02029.1	1914	0.00
J02029.1	1906	0.00
J02029.1	1900	0.00
J02029.1	1896	0.00
J02029.1	1893	0.00
J02029.1	1892	0.00
J02029.1	1891	0.00
J02029.1	1887	0.00
J02029.1	1883	0.00
J02029.1	1876	0.00
J02029.1	1875	0.00
J02029.1	1873	0.00
J02029.1	1863	0.01
J02029.1	1857	0.01
J02029.1	1855	0.01
J02029.1	1847	0.01
J02029.1	1841	0.01
J02029.1	1838	0.01
J02029.1	1836	0.01
J02029.1	1831	0.01
J02029.1	1827	0.01
J02029.1	1813	0.01
J02029.1	1810	0.01
J02029.1	1802	0.01
J02029.1	1801	0.01
J02029.1	1800	0.01
J02029.1	1795	0.01
J02029.1	1794	0.01
J02029.1	1783	0.01
J02029.1	1782	0.01
J02029.1	1777	0.01
J02029.1	1772	0.01
J02029.1	1770	0.01
J02029.1	1761	0.01
J02029.1	1760	0.01
J02029.1	1753	0.01
J02029.1	1752	0.01
J02029.1	1751	0.01
J02029.1	1747	0.01
J02029.1	1741	0.01
J02029.1	1739	0.01
J02029.1	1725	0.01
J02029.1	1718	0.01
J02029.1	1713	0.01
J02029.1	1704	0.01
J02029.1	1693	0.01
J02029.1	1689	0.01
J02029.1	1688	0.01
J02029.1	1685	0.01
J02029.1	1677	0.01
J02029.1	1673	0.01
J02029.1	1670	0.01
J02029.1	1664	0.01
J02029.1	1662	0.01
J02029.1	1660	0.01
J02029.1	1636	0.01
J02029.1	1634	0.01
J02029.1	1632	0.01
J02029.1	1630	0.01
J02029.1	1629	0.01
J02029.1	1628	0.01
J02029.1	1626	0.01
J02029.1	1625	0.01
J02029.1	1624	0.01
J02029.1	1622	0.01
J02029.1	1618	0.01
J02029.1	1617	0.01
J02029.1	1616	0.01
J02029.1	1612	0.01
J02029.1	1610	0.01
J02029.1	1609	0.01
J02029.1	1607	0.01
J02029.1	1606	0.01
J02029.1	1605	0.01
J02029.1	1604	0.01
J02029.1	1603	0.01
J02029.1	1602	0.01
J02029.1	1598	0.01
J02029.1	1597	0.01
J02029.1	1595	0.01
J02029.1	1592	0.01
J02029.1	1583	0.01
J02029.1	1581	0.01
J02029.1	1572	0.01
J02029.1	1570	0.01
J02029.1	1566	0.01
J02029.1	1563	0.01
J02029.1	1561	0.01
